Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Column1
2596710779,2020-01-06,Software Engineer,Software Engineer,Full-time,Entry level,2,"scala, database, ios, ml, machine_learning, spark",Ahmedabad,,,,7,HomeShop18,Shopping,
2682671998,2020-01-06,Software Engineer,"Software Engineer, New Grad",Full-time,Entry level,3,"vue, java, kotlin, javascript, ios, swift, python, go",Noida,,,,,Indian Rummy,Rummy,
2710984486,2020-01-06,Software Engineer,Senior Software Engineer,Full-time,Associate,4,"datadog, docker, java, sql, nosql, machine_learning, go, kotlin",Ahmedabad,,,,5,Disney+ Hotstar,Streaming,
2749917979,2020-01-06,Data Engineer,Data Engineer,Full-time,Mid-Senior level,8,"numpy, warehousing, database, pandas, cloud, javascript, aws, html, python, tableau, etl, snowflake, sql, machine_learning, powerbi, spark",Raipur,,,,6,Practo,Healthcare,
2715152241,2020-01-07,Data Analyst,Lead Data Analyst/Scientist,Full-time,Associate,6,"database, python, r, saas, tableau, snowflake, sql",Ranchi,,,,1,DMart,Retail,
2640359135,2020-01-07,Data Engineer,Senior Data Engineer,Full-time,Mid-Senior level,5,"scala, oracle, warehousing, git, scrum, ci/cd, java, power_bi, pyspark, agile, python, tableau, etl, mongo, cognos, hadoop, sql, nosql, bi, server, azure",Noida,,,,4,Paytm Tickets,Tickets,
2499189346,2020-01-07,Software Engineer,Principal Software Engineer,Full-time,Mid-Senior level,7,"c++, python",Indore,,,,9,Lam Research India,Equipment,
2705253939,2020-01-07,Software Engineer,Software Engineer,Full-time,Mid-Senior level,5,"cloud, javascript, agile, asp.net, server, microsoft, ci/cd, sql, azure, jquery",Hyderabad,,,,,AMD India,Semiconductors,
2703457014,2020-01-07,Software Engineer,Copy Of Software Engineer 2,Full-time,Entry level,3,"data_lake, graphql, agile, hadoop, programming, java, aws, sql, nosql, go, scala, kotlin",Ahmedabad,,,,8,HomeShop18,Shopping,
2688463783,2020-01-07,Software Developer,Software Developer,Full-time,Entry level,3,"scrum, java, agile",Raipur,,,,1,RummyCircle,Rummy,
2716765301,2020-01-07,Data Scientist,Data Scientist,Full-time,Mid-Senior level,4,"r, numpy, pandas, scikit-learn, sas, python, tableau, ml, sql, machine_learning, powerbi",Chennai,,,,27,Panasonic India,Electronics,
2737063832,2020-01-07,Software Engineer,Software Engineer,Full-time,Associate,4,"server, json, java, mysql, kotlin",Kolkata,,,,14,Delhivery,Logistics,
2675390594,2020-01-07,Product Manager,Senior Associate Product Manager,Full-time,Mid-Senior level,5,"cloud, saas",Mumbai,,,,4,Paytm,Payments,
2721750874,2020-01-07,Data Analyst,Data Analyst,Contract,Associate,4,"sql, power_bi",Bhopal,"5,12,000.00","8,06,000.00",hr,40,Shopclues,E-commerce,
2710929829,2020-01-07,Product Manager,"Senior Product Manager, Pixel And Cross Device Identity",Full-time,Associate,4,"cloud, machine_learning",Hyderabad,,,,,Fujitsu India,IT hardware,
2656653261,2020-01-07,Data Engineer,Senior Data Engineer,Contract,Mid-Senior level,9,"cloud, aws, azure",Pune,,,,,Amazon Prime Video,Streaming,
2660285914,2020-01-07,Data Scientist,"Applied Data Scientist, Commercial",Full-time,Entry level,1,"python, r, git, saas, programming, microsoft, tableau, sql, machine_learning",Kolkata,,,,45,Namecheap,Hosting,
2656646051,2020-01-07,Data Engineer,Senior Data Engineer,Contract,Mid-Senior level,10,"cloud, aws, azure",Ranchi,,,,,Gamezy,Fantasy,
2554021303,2020-01-07,Ux Researcher,Senior Ux Researcher,Full-time,Associate,4,"microsoft, cloud, css, javascript, aws, html, azure",Varanasi,,,,2,Zapak,Gaming,
2693823208,2020-01-07,Software Engineer,Senior Software Engineer,Full-time,Mid-Senior level,7,"database, python, devops, spark, backend, aws, redshift, snowflake, sql, apache, machine_learning, airflow, postgres",Kolkata,1746000,1326000,yr,23,Microsoft India,IT services,
2677439677,2020-01-07,Data Analyst,Data Analyst,Full-time,Entry level,2,"python, coding, programming, sql",Ahmedabad,,,,121,Infosys,IT services,
2732499965,2020-01-07,Business Analyst,Aem Lead Business Analyst,Full-time,Associate,3,agile,Ranchi,,,,,Zensar Technologies,IT services,
2741177671,2020-01-07,Data Engineer,Data Engineer,Contract,Mid-Senior level,4,"oracle, database, ssis, scrum, t-sql, cloud, aws, mysql, agile, python, tableau, etl, snowflake, sql, server, kanban, azure",Bhubneshwar,,,,21,Chargebee,Software,
2733204365,2020-01-07,Business Analyst,Aem Lead Business Analyst,Full-time,Associate,1,agile,Pune,,,,,Ericsson India,Telecom,
2424298427,2020-01-07,Software Engineer,"Staff Software Engineer, Data",Full-time,Mid-Senior level,8,"database, ruby, python, bigquery, looker, spark, redshift, tableau, postgresql, snowflake, machine_learning, go, airflow",Lucknow,,,,8,OLX India,Classifieds,
2732761842,2020-01-07,Systems Analyst,Business Systems Analyst,Full-time,Associate,4,"word, visio, powerpoint, oracle, outlook, xml, excel",Gurgaon,"15,27,000.00","17,34,000.00",yr,2,Skillshare,Education,
2693783095,2020-01-08,Data Engineer,Senior Data Engineer,Contract,Mid-Senior level,3,"cloud, aws, azure",Ahmedabad,,,,,BYJU'S,Education,
2749964616,2020-01-08,Software Engineer,Senior Software Engineer,Full-time,Mid-Senior level,4,"server, microsoft, sql, azure",Mumbai,,,,1,Paytm,Payments,
2555854695,2020-01-08,Software Engineer,"Staff Software Engineer, Netskope Labs",Full-time,Mid-Senior level,4,"ci/cd, cloud, golang",Guwahati,,,,,Portea Medical,Healthcare,
2731663073,2020-01-08,Business Analyst,Salesforce Business Analyst,Contract,Mid-Senior level,3,"scrum, cloud, agile",Gurgaon,,,,53,PTC India,Software,
2487155295,2020-01-08,Data Scientist,Lead Data Scientist,Full-time,Mid-Senior level,2,"cloud, power_bi, python, r, programming, devops, iot, qlik, aws, tableau, machine_learning",Kolkata,,,,18,Paytm,Payments,
2682160010,2020-01-08,Data Engineer,Data Engineer,Full-time,Entry level,1,"cloud, python, programming, spark, warehousing, microsoft, redis, java, aws, mysql, postgresql, ml, sql, nosql, azure, scala, airflow",New Delhi,,,,1,PayU,Payments,
2738354654,2020-01-08,Business Analyst,"Need Business Analyst In Harrisburg, Pa",Contract,Associate,3,"scrum, agile, selenium, devops, azure",Hyderabad,,,,1,Flipkart Plus,Subscription,
2732761845,2020-01-08,Systems Analyst,Business Systems Analyst,Full-time,Associate,4,"word, visio, powerpoint, oracle, outlook, xml, excel",Pune,"12,80,000.00","15,18,000.00",yr,2,Toppr,Education,
2596261342,2020-01-08,Software Engineer,Senior Software Engineer,Full-time,Associate,2,"cloud, programming, microsoft, golang, aws, go, azure",Ahmedabad,,,,,Honeywell India,Automation,
2665872223,2020-01-08,Network Analyst,Senior Network Analyst,Full-time,Mid-Senior level,7,"cloud, python, programming, go",Mumbai,,,,1,Aditya Birla Retail,Retail,
2703129035,2020-01-08,Data Engineer,Senior Data Engineer,Full-time,Mid-Senior level,5,"cloud, python, gcp, spark, warehousing, aws, redshift, snowflake, machine_learning, scala, postgres",Chandigarh,1391000,2265000,yr,10,Cleartrip,Travel,
2733008268,2020-01-08,Systems Analyst,Business Systems Analyst,Full-time,Associate,3,cloud,Gurgaon,,,,1,HostGator,Hosting,
2745330734,2020-01-08,Software Development Engineer,"Manager, Software Development Engineer",Full-time,Mid-Senior level,4,"ci/cd, javascript, agile, python, programming, go, c",Bangalore,,,,4,BazarIndia,Classifieds,
2697690489,2020-01-08,User Experience Researcher,User Experience Researcher,Full-time,Director,12,agile,Gurgaon,,,,25,HCL Technologies,IT services,
2166979292,2020-01-08,Software Engineer,Software Engineer,Full-time,Mid-Senior level,6,"codebase, python, programming, go",Ahmedabad,1951000,1676000,yr,,Twitter India,Social media,
2738485289,2020-01-08,Software Engineer,Senior Software Engineer,Full-time,Associate,4,"oracle, frontend, redis, ajax, java, javascript, mysql, agile, paas, nosql, jquery, html5",Noida,,,,,Oracle India,IT services,
2739250650,2020-01-08,Ux Researcher,Ux Researcher,Contract,Mid-Senior level,4,excel,Mumbai,,,,,Amazon Prime,Subscription,
2651977787,2020-01-08,Data Engineer,Senior Data Engineer,Full-time,Mid-Senior level,7,"hadoop, spark, iot, aws, sql, nosql, azure, airflow, postgres",Mysore,,,,1,Zapak,Gaming,
2676923148,2020-01-08,Product Manager,Senior Product Manager,Full-time,Mid-Senior level,3,"oracle, database, ci/cd, cloud, saas, iaas, gcp, aws, paas, docker, mongodb, devops, azure",Kolkata,,,,,Ticketmaster India,Tickets,
2677454355,2020-01-08,Software Engineer,Lead Software Engineer,Full-time,Director,8,"cloud, aws, agile, python, coding, devops, machine_learning, azure",Patna,3126000,4431000,yr,14,Edureka,Education,
2682985498,2020-01-08,Data Scientist,Data Scientist,Contract,Mid-Senior level,4,,Raipur,,,,,Cadence Design Systems India,Software,
2711798089,2020-01-09,Data Engineer,883191Br :: Senior Data Engineer,Full-time,Mid-Senior level,6,"macros, backend, css, javascript, aws, html, splunk, python, coding",Hyderabad,,,,,Siemens India,Automation,
2676272569,2020-01-09,Software Engineer,Senior Software Engineer,Full-time,Associate,4,"excel, oracle, database, scrum, agile, linux, docker",Ranchi,,,,4,Amazon Prime,Subscription,
2739159542,2020-01-09,Data Scientist,Pre Sales Data Scientist: Federal,Full-time,Mid-Senior level,7,"ai/ml, python, hadoop, r, datarobot, json, ai, machine_learning",Chandigarh,,,,1,Metro Cash & Carry,Wholesale,
2698865908,2020-01-09,Machine Learning Engineer,Senior Machine Learning Engineer -Freckle By Renaissance,Full-time,Associate,4,"r, agile, python, sql, machine_learning",Bangalore,,,,7,DMart,Retail,
2743632387,2020-01-09,Ux Researcher,Ux Researcher,Contract,Mid-Senior level,4,excel,Hyderabad,,,,,Mphasis,IT services,
2737529272,2020-01-09,Data Engineer,Data Engineer,Full-time,Mid-Senior level,2,"warehousing, database, dataops, cloud, aws, agile, python, redshift, etl, hadoop, nosql, apache, azure, spark",Ahmedabad,,,,17,Broadcom India,Semiconductors,
2677496744,2020-01-09,Data Scientist,Data Scientist-Remote,Full-time,Mid-Senior level,5,"r, python, programming, sql, ai, machine_learning",Indore,,,,8,WNS Global Services,IT services,
2689882723,2020-01-09,Data Engineer,Senior Data Engineer,Contract,Mid-Senior level,5,"cloud, aws, azure",New Delhi,,,,,FabHotels,Hotels,
2658256105,2020-01-09,Software Engineer,"Senior Software Engineer I, Engineering",Full-time,Associate,5,"scrum, backend, cloud, agile, kanban, devops, azure, c",Varanasi,,,,,Spencer's Retail,Retail,
2718774200,2020-01-09,Data Analyst,Data Analyst,Full-time,Mid-Senior level,3,"numpy, cloud, python, saas, gcp, looker, pandas, tableau, etl, sql, apache, ai, airflow",New Delhi,,,,11,Sutherland Global Services,IT services,
2695995037,2020-01-09,Business Analyst,It Business Analyst,Contract,Associate,5,"word, visio, microsoft, excel, powerbi",New Delhi,,,,11,Zoho,Software,
2739177620,2020-01-09,Systems Analyst,"Systems Analyst, Finance",Full-time,Entry level,2,excel,Mumbai,,,,10,Ace2Three,Rummy,
2713168291,2020-01-09,Software Engineer,Lead Software Engineer,Full-time,Associate,5,"database, cloud, agile, back-end, git, gcp, fullstack, devops, backend, ci/cd, java, aws, nosql, azure, unix",Lucknow,"15,35,000.00","20,22,000.00",yr,,Edureka,Education,
2675971264,2020-01-09,Software Engineer,Senior Software Engineer,Full-time,Mid-Senior level,6,"cloud, javascript, ruby, agile, python, docker, back-end, ci/cd, golang, aws, go, js",Gurgaon,,,,1,Myntra,Fashion,
2720564618,2020-01-09,Software Engineer,Staff Software Engineer,Full-time,Associate,7,"graphql, cloud, javascript, ruby, vue.js, agile, python, docker, scrum, programming, php, c, ci/cd, aws, machine_learning, go",Noida,,,,,Myntra,Fashion,
2710911044,2020-01-09,Software Developer,Software Developer,Full-time,Associate,3,"github, ci/cd, c++, golang, java, javascript, gitlab, agile, programming, rust, docker, server",Hyderabad,,,,3,Ticketmaster India,Tickets,
2680050676,2020-01-09,Business Analyst,Business Analyst,Full-time,Associate,1,"excel, microsoft, word, powerpoint, sharepoint",Indore,,,,,Delhivery,Logistics,
2556811947,2020-01-10,Data Scientist,Senior Data Scientist,Full-time,Mid-Senior level,8,"python, r, sql, go, coding",Patna,,,,46,BigBasket,Grocery,
2752436340,2020-01-10,Software Developer,Software Developer,Full-time,Entry level,3,"git, ci/cd, ios, postgres",Bangalore,,,,9,Synopsys India,Software,
2650671578,2020-01-10,Machine Learning Engineer,Senior Machine Learning Engineer,Full-time,Associate,4,"cloud, python, hadoop, programming, spark, nlp, snowflake, sql, ai, machine_learning",Lucknow,,,,10,Sony India,Electronics,
2745404408,2020-01-10,Software Engineer,Senior Software Engineer,Full-time,Mid-Senior level,9,"javascript, agile, python, frontend, saas, css, backend, microsoft, codebase, aws",Gurgaon,,,,,Zee Entertainment Enterprises,Media,
2731477347,2020-01-10,Software Engineer,Software Engineer,Full-time,Entry level,2,"cloud, javascript, agile, asp.net, server, scrum, sql, go, azure",Pune,,,,,RedBus,Tickets,
2700160788,2020-01-10,Quality Assurance Analyst,Software Quality Assurance Analyst,Full-time,Mid-Senior level,4,programming,Bangalore,,,,61,Siemens PLM Software India,Software,
2723174089,2020-01-10,Software Engineer,Senior Software Engineer (Asp.Net,Full-time,Mid-Senior level,4,"ci/cd, saas, asp.net, docker, devops, c",Chennai,,,,7,Skillshare,Education,
2720177268,2020-01-10,Data Analyst,Data Analyst,Full-time,Associate,3,"data_lake, numpy, database, ai/ml, python, bi, r, saas, looker, pandas, tableau, sql, machine_learning",Bangalore,,,,35,HealthifyMe,Health,
2726050012,2020-01-10,Software Engineer,Senior Software Engineer,Contract,Mid-Senior level,8,"ios, programming, c, go, kotlin",Lucknow,,,,1,Portea Medical,Healthcare,
2714258305,2020-01-10,Software Engineer,Embedded Software Engineer With Security Clearance,Full-time,Entry level,1,"git, linux",New Delhi,,,,,Panasonic India,Electronics,
2696926734,2020-01-10,Business System Analyst,Business System Analyst,Contract,Associate,5,"database, agile, server, sql, excel",Bhubneshwar,,,,8,Microsoft India,IT services,
2694250800,2020-01-10,Developer,Swift Developer,Contract,Mid-Senior level,7,,New Delhi,,,,,Junglee Rummy,Rummy,
2742509858,2020-01-10,Ux Researcher,Ux Researcher,Contract,Mid-Senior level,5,excel,Mumbai,,,,,Portea Medical,Healthcare,
2714655950,2020-01-10,Data Engineer,Data Engineer,Contract,Mid-Senior level,10,"graphql, oracle, sap, database, scrum, json, kotlin, javascript, gitlab, aws, mysql, agile, python, tableau, etl, node, linux, sql, server, kanban, js",Bangalore,1933000,2027000,hr,6,Google Pay,Payments,
2548071933,2020-01-10,Data Scientist,Senior Data Scientist,Full-time,Associate,3,"r, python, programming, sql, machine_learning, go, spark",Kolkata,,,,25,Zee Entertainment Enterprises,Media,
2747367114,2020-01-10,Data Quality Analyst,Data Quality Analyst,Contract,Mid-Senior level,3,"database, sas, mysql, python, tableau, sql, powerbi",Ranchi,,,,18,Cisco Systems India,Networking,
2418216807,2020-01-10,Software Engineer,Software Engineer,Full-time,Entry level,1,"cloud, golang, programming",Ahmedabad,,,,38,Ola,Rides,
2747753199,2020-01-10,Senior Analyst,"Revenue Operations , Senior Analyst",Full-time,Mid-Senior level,4,saas,Noida,,,,3,Practo,Healthcare,
2697543976,2020-01-10,Data Analyst,Senior Data Analyst,Full-time,Associate,3,"r, python, bigquery, looker",Ahmedabad,,,,,DigitalOcean,Cloud,
2717433911,2020-01-10,Software Engineer,Software Engineer,Full-time,Associate,4,"numpy, cloud, javascript, agile, python, git, scrum, programming, matplotlib, pandas, java, aws, nosql, machine_learning, azure, scikit-learn",Bangalore,,,,4,Metro Cash & Carry,Wholesale,
2692097999,2020-01-10,Data Engineer,Data Engineer,Full-time,Entry level,1,"backend, ci/cd, agile, python, programming, sql, devops, azure",Chennai,,,,1,MakeMyTrip,Travel,
2688448806,2020-01-11,Software Engineer,"Software Engineer, Geckoview",Full-time,Entry level,3,"javascript, java, c++, coding",Mumbai,,,,2,Mobile Premier League,Fantasy,
2714595707,2020-01-11,Marketing Analyst,Senior Marketing Analyst,Full-time,Mid-Senior level,5,"excel, microsoft, programming, sql",Indore,,,,,Pluralsight,Education,
2740907796,2020-01-11,Software Engineer,Senior Software Engineer,Full-time,Mid-Senior level,5,"graphql, javascript, programming, node",Hyderabad,,,,9,Swiggy,Food,
2740973259,2020-01-11,Compensation Analyst,Senior Compensation Analyst,Contract,Director,12,"excel, word, powerpoint",Noida,3760000,5061000,yr,4,SAP Labs India,Software,
2677477763,2020-01-11,Software Engineer,Senior Java Software Engineer,Full-time,Mid-Senior level,5,"cloud, javascript, docker, node.js, git, gcp, github, backend, java, aws, sql, nosql, aurora",Mysore,,,,2,Zee Entertainment Enterprises,Media,
2690940748,2020-01-11,Data Scientist,Data Scientist,Contract,Mid-Senior level,6,,Bangalore,,,,,DigitalOcean,Cloud,
2702961441,2020-01-11,Senior Analyst,"Senior Analyst, Data",Full-time,Associate,5,"microsoft, nuix, sql",Ahmedabad,,,,,DMart,Retail,
2746513731,2020-01-11,Software Development Engineer,"Software Development Engineer , Trilogy",Full-time,Mid-Senior level,2,"cloud, ml, ai, coding",Gurgaon,,,,5,WinZO,Fantasy,
2723429402,2020-01-11,Data Engineer,Data Engineer,Full-time,Mid-Senior level,8,"backend, redis, aws, python, etl, nosql, mongodb, spark",Hyderabad,,,,1,HomeShop18,Shopping,
2393656944,2020-01-11,Data Scientist,Data Scientist,Full-time,Mid-Senior level,2,"data_lake, cloud, ai/ml, python, r, spark, nlp, ml, tensorflow, machine_learning",Bangalore,,,,29,Goibibo,Travel,
2721774222,2020-01-11,Data Engineer,Data Engineer,Full-time,Mid-Senior level,5,"python, programming, machine_learning, azure",Varanasi,,,,4,Codecademy,Education,
